gene_id	transcript_id(s)	T1_R1	T1_R10	T1_R2	T1_R3	T1_R4	T1_R5	T1_R6	T1_R7	T1_R8	T1_R9
ENSOARG00020003746	ENSOART00020005734	32.00	18.00	85.00	57.00	50.00	93.00	19.00	57.00	40.00	4.00
ENSOARG00020003747	ENSOART00020005709	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003748	ENSOART00020005718	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003749	ENSOART00020005710	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
ENSOARG00020003750	ENSOART00020005716	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	3.00	1.00
ENSOARG00020003751	ENSOART00020005715	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003752	ENSOART00020005719	7.00	14.00	0.00	6.00	5.00	0.00	24.00	2.00	7.00	4.00
ENSOARG00020003753	ENSOART00020005978	643.00	328.00	864.00	649.00	698.00	1054.00	107.00	609.00	695.00	108.00
ENSOARG00020003754	ENSOART00020005747,ENSOART00020005770	8.00	32.00	6.00	5.00	18.00	6.00	30.00	11.00	40.00	48.00
ENSOARG00020003755	ENSOART00020005856	5.00	11.00	0.00	4.00	2.00	4.00	0.00	13.00	0.00	4.00
ENSOARG00020003756	ENSOART00020005737	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003757	ENSOART00020005724	2.19	5.83	6.30	0.00	0.00	9.79	7.03	13.62	9.80	13.94
ENSOARG00020003758	ENSOART00020005744	96.00	78.00	60.00	146.00	63.00	104.00	137.00	125.00	132.00	328.00
ENSOARG00020003759	ENSOART00020006059,ENSOART00020006087	850.00	739.00	1614.00	1269.00	1628.00	1874.00	771.00	2382.00	852.00	661.00
ENSOARG00020003760	ENSOART00020005732	600.00	461.00	432.00	391.00	375.00	516.00	192.00	493.00	951.00	163.00
ENSOARG00020003761	ENSOART00020006286,ENSOART00020006326,ENSOART00020006364	344.00	275.00	191.00	186.00	165.00	223.00	206.00	339.00	317.00	289.00
ENSOARG00020003762	ENSOART00020005730	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003763	ENSOART00020005789	78.00	34.00	79.00	118.00	235.00	116.00	4.00	204.00	138.00	103.00
ENSOARG00020003764	ENSOART00020005733	52.00	104.00	143.00	61.00	144.00	218.00	76.00	85.00	68.00	62.00
ENSOARG00020003765	ENSOART00020005783,ENSOART00020005821	105.00	152.00	97.00	187.00	380.00	281.00	13.00	139.00	142.00	8.00
ENSOARG00020003766	ENSOART00020005739	228.00	301.00	53.00	124.00	484.00	322.00	61.00	147.00	544.00	86.00
ENSOARG00020003767	ENSOART00020006508,ENSOART00020006599,ENSOART00020006708,ENSOART00020006726,ENSOART00020006747	52.74	25.92	1713.96	648.69	1214.53	1626.21	32.59	567.56	67.46	30.37
ENSOARG00020003768	ENSOART00020005738	76.00	88.00	50.00	55.00	73.00	77.00	57.00	85.00	137.00	65.00
ENSOARG00020003769	ENSOART00020005742	0.00	6.00	0.00	2.00	3.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003770	ENSOART00020005746	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003771	ENSOART00020005754	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003772	ENSOART00020005763	278.00	130.00	185.00	141.00	104.00	538.00	74.00	161.00	531.00	138.00
ENSOARG00020003773	ENSOART00020005750	545.00	638.00	75.00	142.00	84.00	221.00	373.00	58.00	587.00	127.00
ENSOARG00020003774	ENSOART00020005745	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSOARG00020003775	ENSOART00020005760	158.00	161.00	174.00	149.00	146.00	251.00	292.00	210.00	301.00	113.00
ENSOARG00020003776	ENSOART00020005765	79.62	61.16	61.67	68.42	53.20	98.69	69.96	68.57	99.31	43.39
ENSOARG00020003777	ENSOART00020005758	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003778	ENSOART00020005815,ENSOART00020005877	0.00	0.00	7.00	11.00	5.00	12.00	0.00	14.00	2.00	9.00
ENSOARG00020003779	ENSOART00020005768,ENSOART00020005800	234.00	204.00	320.00	190.00	193.00	300.00	80.00	270.00	329.00	59.00
ENSOARG00020003780	ENSOART00020005801,ENSOART00020005840	251.00	290.00	46.00	146.00	116.00	80.00	91.00	47.00	270.00	22.00
ENSOARG00020003781	ENSOART00020005766	308.00	402.00	382.00	325.00	389.00	463.00	260.00	297.00	387.00	199.00
ENSOARG00020003782	ENSOART00020006039,ENSOART00020006062	12.00	15.00	492.00	164.00	330.00	723.00	20.00	286.00	7.00	30.00
ENSOARG00020003783	ENSOART00020007096,ENSOART00020007677,ENSOART00020007731,ENSOART00020007747,ENSOART00020007808,ENSOART00020007873,ENSOART00020007947	1169.00	3351.00	131.00	91.00	195.00	204.00	481.00	194.00	787.00	1100.00
ENSOARG00020003784	ENSOART00020005771	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003785	ENSOART00020005773	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003786	ENSOART00020005842,ENSOART00020005866	193.00	119.00	165.00	193.00	167.00	248.00	59.00	157.00	281.00	46.00
ENSOARG00020003787	ENSOART00020005779	1679.00	2123.00	448.00	582.00	550.00	672.00	2391.00	648.00	1985.00	2076.00
ENSOARG00020003788	ENSOART00020005774	333.00	383.00	640.00	1089.00	2929.00	1889.00	123.00	1588.00	475.00	124.00
ENSOARG00020003789	ENSOART00020005776,ENSOART00020005811	800.00	1185.00	1519.00	1411.00	1533.00	1802.00	705.00	1625.00	1568.00	643.00
ENSOARG00020003790	ENSOART00020005772	67.42	0.00	20.52	46.61	0.00	15.63	38.08	20.68	60.60	63.01
ENSOARG00020003791	ENSOART00020005799,ENSOART00020005845,ENSOART00020005853	1.00	8.00	3.00	5.00	33.00	9.00	15.00	20.00	18.00	10.00
ENSOARG00020003792	ENSOART00020005794	1534.00	1506.00	1029.00	906.00	625.00	1210.00	1362.00	850.00	1894.00	889.00
ENSOARG00020003793	ENSOART00020005797	9524.40	12236.68	11288.23	9302.93	10542.86	13333.75	8098.05	11116.90	14044.31	5387.53
ENSOARG00020003794	ENSOART00020005780	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003795	ENSOART00020005795	199.00	140.00	400.00	1252.00	375.00	353.00	173.00	595.00	411.00	260.00
ENSOARG00020003796	ENSOART00020005784	1002.00	751.00	721.00	658.00	579.00	845.00	507.00	749.00	1301.00	423.00
ENSOARG00020003797	ENSOART00020005782	25.00	53.00	33.00	45.00	116.00	53.00	47.00	139.00	124.00	71.00
ENSOARG00020003798	ENSOART00020005788	72.00	162.00	32.00	61.00	187.00	55.00	131.00	176.00	177.00	219.00
ENSOARG00020003799	ENSOART00020005787	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003800	ENSOART00020005786	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSOARG00020003801	ENSOART00020005932,ENSOART00020005977	81.00	135.00	42.00	66.00	129.00	171.00	92.00	71.00	131.00	33.00
ENSOARG00020003802	ENSOART00020006402,ENSOART00020006498	1.00	0.00	3.00	0.00	2.00	0.00	1.00	4.00	1.00	0.00
ENSOARG00020003803	ENSOART00020005805,ENSOART00020005889	1340.00	740.00	1341.00	1131.00	1345.00	1695.00	254.00	1172.00	1555.00	171.00
ENSOARG00020003804	ENSOART00020005871	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003805	ENSOART00020007092,ENSOART00020007140,ENSOART00020007222,ENSOART00020007258	234.00	231.00	87.00	142.00	145.00	175.00	130.00	85.00	569.00	102.00
ENSOARG00020003806	ENSOART00020005827,ENSOART00020005844	174.00	125.00	276.00	147.00	173.00	351.00	21.00	223.00	326.00	11.00
ENSOARG00020003807	ENSOART00020005869,ENSOART00020006061,ENSOART00020006252,ENSOART00020006469	99.00	35.00	623.00	289.00	466.00	634.00	39.00	444.00	223.00	12.00
ENSOARG00020003808	ENSOART00020005808	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003809	ENSOART00020005806	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00
ENSOARG00020003810	ENSOART00020005841	439.00	507.00	2295.00	790.00	1385.00	2269.00	3074.00	1423.00	482.00	540.00
ENSOARG00020003811	ENSOART00020005810	155.00	161.00	370.00	188.00	405.00	495.00	87.00	382.00	276.00	88.00
ENSOARG00020003812	ENSOART00020005824	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003813	ENSOART00020006967,ENSOART00020007199,ENSOART00020007440,ENSOART00020007576,ENSOART00020007714,ENSOART00020007870,ENSOART00020007993,ENSOART00020008165,ENSOART00020008298,ENSOART00020008485	304.00	86.00	449.00	193.00	835.00	615.00	16.00	428.00	384.00	17.00
ENSOARG00020003814	ENSOART00020005818	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
ENSOARG00020003815	ENSOART00020005835,ENSOART00020005848	312.00	445.00	286.00	273.00	245.00	388.00	630.00	336.00	480.00	205.00
ENSOARG00020003816	ENSOART00020005820	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003817	ENSOART00020005822	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003818	ENSOART00020005920	72.00	66.00	1.00	6.00	16.00	20.00	113.00	23.00	50.00	67.00
ENSOARG00020003819	ENSOART00020005830	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003820	ENSOART00020005836	90.00	121.00	86.00	62.00	143.00	106.00	71.00	121.00	119.00	173.00
ENSOARG00020003821	ENSOART00020006168,ENSOART00020006251	1014.00	586.00	841.00	918.00	903.00	1073.00	482.00	1194.00	1049.00	504.00
ENSOARG00020003822	ENSOART00020005843	723.00	773.00	588.00	543.00	498.00	677.00	753.00	476.00	1271.00	700.00
ENSOARG00020003823	ENSOART00020005839	176.00	321.00	29.00	68.00	37.00	71.00	106.00	43.00	286.00	148.00
ENSOARG00020003824	ENSOART00020005838	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003825	ENSOART00020005852	371.00	197.00	314.00	854.00	2781.00	1684.00	24.00	1500.00	471.00	426.00
ENSOARG00020003826	ENSOART00020005846	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003827	ENSOART00020005847	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003828	ENSOART00020005968,ENSOART00020006025,ENSOART00020006081,ENSOART00020006195	16.00	901.00	1.00	0.00	0.00	2.00	1267.00	1.00	140.00	121.00
ENSOARG00020003829	ENSOART00020005850	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003830	ENSOART00020005887	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003831	ENSOART00020005849	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003832	ENSOART00020005888,ENSOART00020005912	6.00	16.00	12.00	32.00	29.00	38.00	9.00	30.00	25.00	21.00
ENSOARG00020003833	ENSOART00020005911,ENSOART00020005930,ENSOART00020005944	303.00	501.00	180.00	184.00	193.00	282.00	772.99	280.00	742.00	553.00
ENSOARG00020003834	ENSOART00020005926	0.00	0.00	13.00	7.00	17.00	37.00	0.00	27.00	0.00	0.00
ENSOARG00020003835	ENSOART00020005899,ENSOART00020005935,ENSOART00020005965	992.00	638.00	783.00	500.00	737.00	699.00	246.00	860.00	1550.00	371.00
ENSOARG00020003836	ENSOART00020005881	0.00	11.00	0.00	0.00	0.00	1.00	19.00	0.00	0.00	2.00
ENSOARG00020003837	ENSOART00020005873,ENSOART00020006030,ENSOART00020006247,ENSOART00020006406	2532.00	1008.00	3374.00	4831.00	3647.00	3751.00	312.00	3575.00	2332.00	497.00
ENSOARG00020003838	ENSOART00020005857	154.00	98.00	52.00	66.00	44.00	78.00	322.00	74.00	206.00	172.00
ENSOARG00020003839	ENSOART00020005854	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003840	ENSOART00020005855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003841	ENSOART00020005860	187.00	330.00	118.00	154.00	173.00	163.00	367.00	234.00	423.00	459.00
ENSOARG00020003842	ENSOART00020005872,ENSOART00020005879,ENSOART00020005897	55.00	170.00	132.00	115.00	214.00	152.00	124.00	215.00	153.00	208.00
ENSOARG00020003843	ENSOART00020005863	277.00	93.00	474.00	313.00	252.00	424.00	31.00	292.00	237.00	22.00
ENSOARG00020003844	ENSOART00020005864	405.00	862.00	61.00	79.00	65.00	197.00	849.00	68.00	722.00	628.00
ENSOARG00020003845	ENSOART00020005892	7.00	12.00	2.00	9.00	11.00	10.00	3.00	15.00	12.00	0.00
ENSOARG00020003846	ENSOART00020005868,ENSOART00020005875	113.00	55.00	132.00	210.00	166.00	247.00	56.00	203.00	136.00	135.00
ENSOARG00020003847	ENSOART00020005878	462.00	462.00	317.00	473.00	255.00	401.00	327.00	461.00	765.00	207.00
ENSOARG00020003848	ENSOART00020005958	83.00	66.00	99.00	107.00	110.00	139.00	45.00	134.00	149.00	22.00
ENSOARG00020003849	ENSOART00020005870,ENSOART00020005886	266.00	245.00	273.00	280.00	233.00	288.00	229.00	190.00	295.00	195.00
ENSOARG00020003850	ENSOART00020005874	197.00	230.00	225.00	299.00	874.00	918.00	62.00	319.00	368.00	134.00
ENSOARG00020003851	ENSOART00020005982	91.00	160.00	20.00	49.00	15.00	48.00	58.00	29.00	125.00	38.00
ENSOARG00020003852	ENSOART00020005867	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00
ENSOARG00020003853	ENSOART00020005992	4.00	7.00	12.00	10.00	26.00	28.00	2.00	3.00	11.00	13.00
ENSOARG00020003854	ENSOART00020005882	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003855	ENSOART00020005929,ENSOART00020005957	43.00	61.00	33.00	11.00	20.00	30.00	90.00	16.00	66.00	56.00
ENSOARG00020003856	ENSOART00020006071,ENSOART00020006120	435.00	655.00	184.00	285.00	233.00	297.00	644.00	287.00	685.00	405.00
ENSOARG00020003857	ENSOART00020005928,ENSOART00020005972	1535.00	1367.00	1952.00	1654.00	1790.00	2371.00	796.00	1994.00	1936.00	808.00
ENSOARG00020003858	ENSOART00020005890,ENSOART00020005895	1.00	526.35	175.37	0.00	177.54	516.58	286.39	11.03	21.09	56.24
ENSOARG00020003859	ENSOART00020005876	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003860	ENSOART00020005910	519.00	859.00	812.00	688.00	633.00	987.00	1020.00	762.00	982.00	1010.00
ENSOARG00020003861	ENSOART00020005976,ENSOART00020006001	254.00	246.00	872.00	487.00	475.00	802.00	107.00	625.00	296.00	101.00
ENSOARG00020003862	ENSOART00020005904	317.00	216.00	130.00	160.00	117.00	223.00	513.00	216.00	237.00	416.00
ENSOARG00020003863	ENSOART00020005891,ENSOART00020005896,ENSOART00020005898,ENSOART00020005908	154.00	98.00	60.00	153.00	200.00	96.00	90.00	262.00	242.00	190.00
ENSOARG00020003864	ENSOART00020005900	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003865	ENSOART00020005894	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003866	ENSOART00020005907,ENSOART00020005961	1257.00	1167.00	1577.00	1306.00	1305.00	1661.00	380.00	1317.00	1912.00	311.00
ENSOARG00020003867	ENSOART00020005903	15.00	4.00	9.00	9.00	2.00	9.00	6.00	6.00	15.00	9.00
ENSOARG00020003868	ENSOART00020005905	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003869	ENSOART00020005902,ENSOART00020005942,ENSOART00020005993	254.00	104.00	122.00	165.00	68.00	73.00	25.00	95.00	277.00	29.00
ENSOARG00020003870	ENSOART00020005917	9.00	9.00	13.00	14.00	20.00	25.00	3.00	9.00	21.00	14.00
ENSOARG00020003871	ENSOART00020005915,ENSOART00020005994,ENSOART00020006083,ENSOART00020006188	375.00	498.00	78.00	153.00	54.00	160.00	181.00	76.00	457.00	81.00
ENSOARG00020003872	ENSOART00020005906	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003873	ENSOART00020005937	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003874	ENSOART00020005916	0.00	1.00	14.00	2.00	1.00	4.00	2.00	9.00	0.00	0.00
ENSOARG00020003875	ENSOART00020005913	0.00	0.00	2.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSOARG00020003876	ENSOART00020005931	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003877	ENSOART00020005933	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003878	ENSOART00020005927,ENSOART00020005939	1306.00	1780.00	829.00	1003.00	933.00	1218.00	2684.00	1168.00	1677.00	2100.00
ENSOARG00020003879	ENSOART00020005950	0.00	1.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00
ENSOARG00020003880	ENSOART00020005924	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003881	ENSOART00020005974,ENSOART00020005991	1096.00	1831.00	1170.00	1202.00	1737.00	1878.00	2646.00	2514.00	2080.00	2568.00
ENSOARG00020003882	ENSOART00020006004	0.00	0.00	2.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003883	ENSOART00020005947,ENSOART00020005979	998.00	740.00	4491.00	2468.00	1864.00	3717.00	412.00	3614.00	1182.00	829.00
ENSOARG00020003884	ENSOART00020005934	0.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	6.00	3.00
ENSOARG00020003885	ENSOART00020005970,ENSOART00020006009	2.00	0.00	4.00	3.00	1.00	0.00	0.00	1.00	8.00	8.00
ENSOARG00020003886	ENSOART00020005940,ENSOART00020006012,ENSOART00020006102,ENSOART00020006192,ENSOART00020006266	685.00	1917.00	746.00	674.00	990.00	1029.00	1899.00	1127.00	1551.00	1028.00
ENSOARG00020003887	ENSOART00020005936	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003888	ENSOART00020005985,ENSOART00020006174,ENSOART00020006377,ENSOART00020006568	1155.00	2784.00	311.00	658.00	3799.00	869.00	497.00	2420.00	2593.00	1218.00
ENSOARG00020003889	ENSOART00020005963	135.00	136.00	74.00	117.00	264.00	282.00	64.00	132.00	221.00	41.00
ENSOARG00020003890	ENSOART00020005953	406.00	444.00	414.00	418.00	512.00	673.00	280.00	544.00	761.00	163.00
ENSOARG00020003891	ENSOART00020006076	5.00	5.00	5154.00	2035.00	3621.00	5528.00	18.00	2489.00	9.00	1.00
ENSOARG00020003892	ENSOART00020005948	898.00	940.00	961.00	726.00	787.00	1384.00	1628.00	1372.00	1824.00	1412.00
ENSOARG00020003893	ENSOART00020005941	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003894	ENSOART00020005946	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003895	ENSOART00020005959,ENSOART00020005980,ENSOART00020006005	237.00	218.00	7074.00	2345.00	3794.00	6083.00	49.00	2759.00	252.00	87.00
ENSOARG00020003896	ENSOART00020005955	467.00	439.00	422.00	470.00	295.00	546.00	492.00	511.00	757.00	411.00
ENSOARG00020003897	ENSOART00020006397,ENSOART00020006479,ENSOART00020006546,ENSOART00020006657,ENSOART00020006723,ENSOART00020006827,ENSOART00020006898,ENSOART00020006987,ENSOART00020007060	1321.84	1236.37	1820.67	2403.67	2541.33	2946.62	1160.58	3494.69	2041.33	1361.99
ENSOARG00020003898	ENSOART00020006124	39.00	26.00	41.00	22.00	31.00	16.00	78.00	78.00	61.00	57.00
ENSOARG00020003899	ENSOART00020005949	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSOARG00020003900	ENSOART00020006231,ENSOART00020006305,ENSOART00020006328	321.00	400.00	158.00	240.00	284.00	238.00	221.00	519.00	474.00	182.00
ENSOARG00020003901	ENSOART00020005951	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003902	ENSOART00020005967	2080.00	3177.00	800.00	1131.00	1116.00	1457.00	2944.00	1162.00	3083.00	1924.00
ENSOARG00020003903	ENSOART00020005969	11.00	12.00	5.00	15.00	8.00	9.00	43.00	9.00	16.00	39.00
ENSOARG00020003904	ENSOART00020006023	416.00	195.00	560.00	500.00	762.00	874.00	71.00	731.00	394.00	32.00
ENSOARG00020003905	ENSOART00020005954	39.00	68.00	13.00	14.00	51.00	31.00	22.00	37.00	53.00	38.00
ENSOARG00020003906	ENSOART00020006027,ENSOART00020006070	532.00	3078.00	238.00	261.00	228.00	385.00	2598.00	220.00	1222.00	1052.00
ENSOARG00020003907	ENSOART00020006007,ENSOART00020006021	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003908	ENSOART00020005989	300.00	315.00	426.00	345.00	440.00	490.00	166.00	465.00	367.00	128.00
ENSOARG00020003909	ENSOART00020005966	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003910	ENSOART00020005973	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003911	ENSOART00020005964	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003912	ENSOART00020006022	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003913	ENSOART00020005986	2.00	0.00	3.00	21.00	0.00	8.00	0.00	8.00	1.00	0.00
ENSOARG00020003914	ENSOART00020006016	6.00	16.00	61.00	31.00	10.00	70.00	30.00	38.00	4.00	16.00
ENSOARG00020003915	ENSOART00020005981	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	3.00	0.00
ENSOARG00020003916	ENSOART00020007545,ENSOART00020007645,ENSOART00020007661,ENSOART00020007723	72.00	123.00	56.00	84.00	155.00	91.00	164.00	103.00	182.00	188.00
ENSOARG00020003917	ENSOART00020006002	201.00	144.32	176.00	143.00	192.29	217.26	123.10	167.00	283.87	55.15
ENSOARG00020003918	ENSOART00020005971	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003919	ENSOART00020005988,ENSOART00020006094	1602.00	581.00	578.00	1156.00	1247.00	1321.00	135.00	826.00	1852.00	113.00
ENSOARG00020003920	ENSOART00020011198,ENSOART00020011288,ENSOART00020011365,ENSOART00020011439	6223.00	5963.00	6537.00	7551.00	9203.00	9258.00	3749.00	11435.00	7767.00	5265.00
ENSOARG00020003921	ENSOART00020005990	706.00	697.00	768.00	722.00	667.00	845.00	379.00	1052.00	1053.00	241.00
ENSOARG00020003922	ENSOART00020005987	599.00	940.00	451.00	471.00	677.00	610.00	774.00	859.00	1166.00	907.00
ENSOARG00020003923	ENSOART00020005983	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003924	ENSOART00020006006,ENSOART00020006037,ENSOART00020006242	174.00	65.00	42.00	46.00	90.00	74.00	180.00	78.00	258.00	150.00
ENSOARG00020003925	ENSOART00020005984	2.00	5.00	0.00	4.00	9.00	3.00	0.00	2.00	2.00	5.00
ENSOARG00020003926	ENSOART00020006038,ENSOART00020006065	177.00	314.00	130.00	100.00	401.00	153.00	376.00	473.00	448.00	488.00
ENSOARG00020003927	ENSOART00020005999	323.42	699.39	40.95	106.60	31.54	143.98	731.24	83.55	427.36	289.61
ENSOARG00020003928	ENSOART00020006115	61.00	59.00	88.00	54.00	71.00	92.00	69.00	57.00	67.00	58.00
ENSOARG00020003929	ENSOART00020005998	236.75	392.81	397.12	393.31	461.75	537.92	252.76	376.53	468.55	149.98
ENSOARG00020003930	ENSOART00020006035,ENSOART00020006057	8.00	86.00	13.00	13.00	67.00	35.00	48.00	31.00	28.00	10.00
ENSOARG00020003931	ENSOART00020006008,ENSOART00020006033	850.00	551.00	1019.00	1430.00	1821.00	1589.00	132.00	1223.00	936.00	253.00
ENSOARG00020003932	ENSOART00020005996	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003933	ENSOART00020006003,ENSOART00020006018	53.00	37.00	20.00	71.00	78.00	89.00	2.00	25.00	86.00	9.00
ENSOARG00020003934	ENSOART00020006241,ENSOART00020006393,ENSOART00020006511	2149.00	1029.00	1267.00	2153.00	3236.00	3085.00	329.00	3120.00	1983.00	308.00
ENSOARG00020003935	ENSOART00020006015,ENSOART00020006047	31.00	63.00	36.00	27.00	125.00	82.00	27.00	99.00	62.00	59.00
ENSOARG00020003936	ENSOART00020006014,ENSOART00020006024	217.00	263.00	222.00	227.00	356.00	364.00	244.00	242.00	350.00	171.00
ENSOARG00020003937	ENSOART00020006017,ENSOART00020006043	1247.00	1852.00	973.00	971.00	1568.00	1456.00	1943.00	1501.00	1815.00	1622.00
ENSOARG00020003938	ENSOART00020006028	83.00	68.00	85.00	78.00	62.00	96.00	28.00	48.00	101.00	19.00
ENSOARG00020003939	ENSOART00020006019,ENSOART00020006032	86.00	381.00	47.00	18.00	121.00	32.00	467.00	138.00	340.00	260.00
ENSOARG00020003940	ENSOART00020006020	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003941	ENSOART00020006026	2.00	0.00	1.00	3.00	1.00	1.00	3.00	7.00	5.00	8.00
ENSOARG00020003942	ENSOART00020006072	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSOARG00020003943	ENSOART00020006046	0.00	0.00	0.00	1.00	3.00	8.00	0.00	0.00	12.00	5.00
ENSOARG00020003944	ENSOART00020006101,ENSOART00020006137	186.00	157.00	176.00	145.00	123.00	217.00	251.00	137.00	223.00	249.00
ENSOARG00020003945	ENSOART00020006031	183.00	209.00	126.00	155.00	239.00	227.00	333.00	192.00	275.00	309.00
ENSOARG00020003946	ENSOART00020006049	516.00	5267.00	19.00	18.00	27.00	78.00	3063.00	18.00	677.00	447.00
ENSOARG00020003947	ENSOART00020006045	2532.00	1421.00	2143.00	1832.00	1679.00	2385.00	972.00	2307.00	3738.00	907.00
ENSOARG00020003948	ENSOART00020006042,ENSOART00020006123,ENSOART00020006263	1342.00	1381.00	1638.00	1184.00	1188.00	1864.00	935.00	1217.00	2018.00	1037.00
ENSOARG00020003949	ENSOART00020006036	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
